id,vul_id,file,method,version,label,ast_n_nodes,ast_n_edges,ast_n_leaves,ast_max_depth,ast_avg_branching,ast_error_nodes,ast_truncated,parse_ok,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
VUL4J-1::src/main/java/com/alibaba/fastjson/serializer/ObjectArrayCodec.java::deserialze::vulnerable,VUL4J-1,src/main/java/com/alibaba/fastjson/serializer/ObjectArrayCodec.java,deserialze,vulnerable,1,551,550,379,22,0.9981851179673321,0,0,1,-0.17680291831493378,-0.1431128829717636,-0.03369004651904106,-0.05339746177196503,-0.11191591620445251,0.14560596644878387,-0.06738009303808212,0.0,0.10679492354393005,0.07822586596012115,-0.10107014328241348,-0.15239901840686798,-0.03369004651904106,0.0,0.07822586596012115,-0.17417502403259277,-0.08708751201629639,0.09457992017269135,-0.07822586596012115,-0.03369004651904106,0.08708751201629639,-0.1404849737882614,0.1780654489994049,-0.1404849737882614,0.0,0.03369004651904106,0.1564517319202423,0.0,0.19110427796840668,0.09457992017269135,0.0,0.16196002066135406,0.03369004651904106,-0.12077755481004715,-0.03369004651904106,0.0,0.13162332773208618,-0.13476018607616425,0.06738009303808212,-0.14560596644878387,-0.10679492354393005,-0.11191591620445251,-0.06738009303808212,-0.06738009303808212,0.1780654489994049,-0.13476018607616425,0.12466798722743988,0.09457992017269135,-0.05339746177196503,-0.1282699704170227,-0.03369004651904106,0.0,-0.1282699704170227,-0.05339746177196503,-0.13162332773208618,0.10107014328241348,0.06738009303808212,-0.03369004651904106,0.03369004651904106,-0.09457992017269135,-0.10107014328241348,-0.05339746177196503,-0.07822586596012115,0.08708751201629639,-0.10107014328241348,-0.06738009303808212,0.0,-0.1404849737882614,0.1404849737882614,-0.10679492354393005,0.09457992017269135,0.09457992017269135,0.09457992017269135,0.05339746177196503,-0.1282699704170227,-0.10107014328241348,-0.03369004651904106,-0.08708751201629639,-0.09457992017269135,0.11654841899871826,-0.08708751201629639,0.08708751201629639,-0.03369004651904106,-0.05339746177196503,-0.09457992017269135,0.08708751201629639,-0.05339746177196503,0.05339746177196503,-0.08708751201629639,-0.03369004651904106,0.0,0.05339746177196503,-0.03369004651904106,0.0,-0.05339746177196503,-0.03369004651904106,0.03369004651904106,-0.03369004651904106,0.14797738194465637,-0.06738009303808212,0.05339746177196503,-0.05339746177196503,-0.09457992017269135,0.0,0.09457992017269135,0.03369004651904106,-0.09457992017269135,0.05339746177196503,-0.08708751201629639,-0.08708751201629639,0.05339746177196503,-0.08708751201629639,0.03369004651904106,-0.07822586596012115,-0.03369004651904106,0.03369004651904106,0.07822586596012115,-0.06738009303808212,6.3135480880737305,6.311734676361084,5.940171241760254,3.1354942321777344,0.9981850981712341,0.0,0.0,1.0,7.300472736358643,1.0
VUL4J-1::src/main/java/com/alibaba/fastjson/serializer/ObjectArrayCodec.java::deserialze::fixed,VUL4J-1,src/main/java/com/alibaba/fastjson/serializer/ObjectArrayCodec.java,deserialze,fixed,0,551,550,379,22,0.9981851179673321,0,0,1,-0.17680291831493378,-0.1431128829717636,-0.03369004651904106,-0.05339746177196503,-0.11191591620445251,0.14560596644878387,-0.06738009303808212,0.0,0.10679492354393005,0.07822586596012115,-0.10107014328241348,-0.15239901840686798,-0.03369004651904106,0.0,0.07822586596012115,-0.17417502403259277,-0.08708751201629639,0.09457992017269135,-0.07822586596012115,-0.03369004651904106,0.08708751201629639,-0.1404849737882614,0.1780654489994049,-0.1404849737882614,0.0,0.03369004651904106,0.1564517319202423,0.0,0.19110427796840668,0.09457992017269135,0.0,0.16196002066135406,0.03369004651904106,-0.12077755481004715,-0.03369004651904106,0.0,0.13162332773208618,-0.13476018607616425,0.06738009303808212,-0.14560596644878387,-0.10679492354393005,-0.11191591620445251,-0.06738009303808212,-0.06738009303808212,0.1780654489994049,-0.13476018607616425,0.12466798722743988,0.09457992017269135,-0.05339746177196503,-0.1282699704170227,-0.03369004651904106,0.0,-0.1282699704170227,-0.05339746177196503,-0.13162332773208618,0.10107014328241348,0.06738009303808212,-0.03369004651904106,0.03369004651904106,-0.09457992017269135,-0.10107014328241348,-0.05339746177196503,-0.07822586596012115,0.08708751201629639,-0.10107014328241348,-0.06738009303808212,0.0,-0.1404849737882614,0.1404849737882614,-0.10679492354393005,0.09457992017269135,0.09457992017269135,0.09457992017269135,0.05339746177196503,-0.1282699704170227,-0.10107014328241348,-0.03369004651904106,-0.08708751201629639,-0.09457992017269135,0.11654841899871826,-0.08708751201629639,0.08708751201629639,-0.03369004651904106,-0.05339746177196503,-0.09457992017269135,0.08708751201629639,-0.05339746177196503,0.05339746177196503,-0.08708751201629639,-0.03369004651904106,0.0,0.05339746177196503,-0.03369004651904106,0.0,-0.05339746177196503,-0.03369004651904106,0.03369004651904106,-0.03369004651904106,0.14797738194465637,-0.06738009303808212,0.05339746177196503,-0.05339746177196503,-0.09457992017269135,0.0,0.09457992017269135,0.03369004651904106,-0.09457992017269135,0.05339746177196503,-0.08708751201629639,-0.08708751201629639,0.05339746177196503,-0.08708751201629639,0.03369004651904106,-0.07822586596012115,-0.03369004651904106,0.03369004651904106,0.07822586596012115,-0.06738009303808212,6.3135480880737305,6.311734676361084,5.940171241760254,3.1354942321777344,0.9981850981712341,0.0,0.0,1.0,7.300472736358643,1.0
VUL4J-1::src/main/java/com/alibaba/fastjson/serializer/ObjectArrayCodec.java::toObjectArray::vulnerable_other,VUL4J-1,src/main/java/com/alibaba/fastjson/serializer/ObjectArrayCodec.java,toObjectArray,vulnerable_other,0,461,460,322,18,0.9978308026030369,0,0,1,-0.17256617546081543,-0.1387813538312912,-0.11260271817445755,0.0,-0.10656660795211792,0.14812491834163666,-0.03552220016717911,-0.03552220016717911,0.12288662791252136,0.09182356297969818,-0.09182356297969818,-0.15352439880371094,-0.03552220016717911,0.0,0.03552220016717911,-0.14208880066871643,0.0,0.056301359087228775,-0.07104440033435822,-0.056301359087228775,0.10656660795211792,-0.15352439880371094,0.17761100828647614,-0.14208880066871643,0.0,0.0,0.14812491834163666,0.0,0.20149703323841095,0.07104440033435822,0.0,0.14812491834163666,0.03552220016717911,-0.1273457556962967,-0.08247999846935272,0.0,0.1273457556962967,-0.13524563610553741,0.056301359087228775,-0.14812491834163666,-0.11260271817445755,-0.07104440033435822,-0.056301359087228775,0.0,0.20149703323841095,-0.1387813538312912,0.12288662791252136,-0.056301359087228775,0.0,-0.11260271817445755,0.0,0.056301359087228775,-0.1387813538312912,-0.056301359087228775,-0.15089572966098785,0.09182356297969818,-0.12288662791252136,0.0,0.0,-0.09182356297969818,0.0,-0.056301359087228775,0.0,0.056301359087228775,-0.12288662791252136,-0.09182356297969818,0.0,-0.14812491834163666,0.13144776225090027,-0.11800219863653183,-0.09182356297969818,-0.03552220016717911,0.09182356297969818,0.07104440033435822,-0.13524563610553741,-0.07104440033435822,0.08247999846935272,0.07104440033435822,0.03552220016717911,0.0,0.09972342848777771,0.0,-0.07104440033435822,-0.056301359087228775,0.0,0.03552220016717911,0.056301359087228775,0.03552220016717911,-0.09972342848777771,-0.056301359087228775,-0.03552220016717911,0.07104440033435822,0.08247999846935272,0.08247999846935272,0.0,0.11800219863653183,0.0,-0.09972342848777771,0.09182356297969818,0.09182356297969818,0.09972342848777771,-0.08247999846935272,-0.09972342848777771,-0.03552220016717911,0.03552220016717911,0.056301359087228775,-0.1273457556962967,-0.056301359087228775,-0.08247999846935272,-0.07104440033435822,0.09182356297969818,-0.056301359087228775,-0.08247999846935272,0.09972342848777771,0.15089572966098785,-0.056301359087228775,0.03552220016717911,-0.03552220016717911,6.135564804077148,6.133398056030273,5.777652263641357,2.944438934326172,0.9978308081626892,0.0,0.0,1.0,7.126087188720703,1.0
VUL4J-1::src/main/java/com/alibaba/fastjson/serializer/ObjectArrayCodec.java::ObjectArrayCodec::vulnerable_other,VUL4J-1,src/main/java/com/alibaba/fastjson/serializer/ObjectArrayCodec.java,ObjectArrayCodec,vulnerable_other,0,17,16,10,5,0.9411764705882353,0,0,1,-0.1506727933883667,0.1506727933883667,0.0,0.0,0.0,-0.1506727933883667,0.1506727933883667,0.0,0.2388107180595398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1506727933883667,0.0,0.1506727933883667,0.1506727933883667,0.1506727933883667,-0.2388107180595398,0.0,0.0,0.0,0.0,0.2388107180595398,0.0,0.0,0.0,0.0,-0.1506727933883667,-0.1506727933883667,0.0,0.0,-0.1506727933883667,0.0,0.1506727933883667,0.0,0.1506727933883667,0.0,0.0,0.2388107180595398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1506727933883667,-0.1506727933883667,0.0,-0.3013455867767334,0.0,0.0,0.1506727933883667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1506727933883667,0.0,0.0,-0.1506727933883667,0.0,0.0,0.0,0.1506727933883667,0.0,-0.1506727933883667,0.0,0.0,0.1506727933883667,0.0,0.0,0.0,-0.1506727933883667,0.0,0.0,0.0,0.1506727933883667,0.0,0.0,0.0,0.0,0.0,-0.1506727933883667,-0.1506727933883667,0.0,0.0,-0.1506727933883667,0.0,0.0,0.0,0.0,0.0,0.1506727933883667,0.1506727933883667,0.0,0.0,0.0,0.0,-0.1506727933883667,0.0,0.0,0.0,0.0,0.0,0.1506727933883667,0.0,0.0,0.0,2.890371799468994,2.8332133293151855,2.397895336151123,1.7917594909667969,0.9411764740943909,0.0,0.0,1.0,3.7841897010803223,1.0
VUL4J-1::src/main/java/com/alibaba/fastjson/serializer/ObjectArrayCodec.java::write::vulnerable_other,VUL4J-1,src/main/java/com/alibaba/fastjson/serializer/ObjectArrayCodec.java,write,vulnerable_other,0,647,646,448,19,0.9984544049459042,0,0,1,-0.15906748175621033,-0.12115908414125443,-0.09303491562604904,-0.06202327832579613,-0.10301844030618668,0.14745685458183289,-0.07200679928064346,-0.04915228486061096,0.10301844030618668,0.10728264600038528,-0.08016392588615417,-0.1382942944765091,0.0,0.0,0.08016392588615417,-0.12931621074676514,-0.08016392588615417,0.0,-0.08706067502498627,-0.04915228486061096,0.11117556691169739,-0.16032785177230835,0.16032785177230835,-0.1421872079372406,0.0,0.0,0.15505819022655487,0.0,0.17591120302677155,0.04915228486061096,0.0,0.15643493831157684,0.0,-0.1421872079372406,-0.09303491562604904,0.0,0.11475669592618942,-0.12404655665159225,0.07200679928064346,-0.15363775193691254,-0.10728264600038528,-0.06202327832579613,-0.08016392588615417,-0.07200679928064346,0.17591120302677155,-0.1317351907491684,0.11117556691169739,-0.09830456972122192,0.0,-0.09830456972122192,0.0,0.04915228486061096,-0.1421872079372406,0.07200679928064346,-0.1317351907491684,0.09303491562604904,-0.11807232350111008,-0.031011639162898064,0.0,-0.09303491562604904,0.04915228486061096,-0.06202327832579613,-0.04915228486061096,0.04915228486061096,-0.12675891816616058,-0.04915228486061096,0.0,-0.14028307795524597,0.12675891816616058,-0.10728264600038528,0.09303491562604904,0.0,0.11807232350111008,0.08706067502498627,-0.12931621074676514,-0.031011639162898064,0.07200679928064346,0.13621297478675842,0.04915228486061096,0.08016392588615417,0.07200679928064346,0.10728264600038528,-0.04915228486061096,0.031011639162898064,-0.10301844030618668,-0.04915228486061096,0.07200679928064346,-0.06202327832579613,-0.031011639162898064,-0.06202327832579613,-0.04915228486061096,-0.04915228486061096,0.0,0.09830456972122192,0.04915228486061096,-0.07200679928064346,0.031011639162898064,-0.08706067502498627,0.10728264600038528,-0.10728264600038528,0.08016392588615417,-0.09303491562604904,-0.04915228486061096,-0.031011639162898064,0.09830456972122192,0.0,-0.11117556691169739,0.031011639162898064,0.031011639162898064,-0.07200679928064346,0.08706067502498627,0.07200679928064346,-0.06202327832579613,0.12931621074676514,0.11807232350111008,-0.09303491562604904,0.12675891816616058,-0.08016392588615417,6.473890781402588,6.472346305847168,6.107022762298584,2.995732307434082,0.9984543919563293,0.0,0.0,1.0,7.462789058685303,1.0
VUL4J-1::src/main/java/com/alibaba/fastjson/serializer/ObjectArrayCodec.java::getFastMatchToken::vulnerable_other,VUL4J-1,src/main/java/com/alibaba/fastjson/serializer/ObjectArrayCodec.java,getFastMatchToken,vulnerable_other,0,26,25,16,7,0.9615384615384616,0,0,1,-0.12403444200754166,0.12403444200754166,0.0,0.0,0.0,0.0,0.12403444200754166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12403444200754166,0.0,0.0,-0.12403444200754166,0.12403444200754166,0.0,0.12403444200754166,0.0,0.12403444200754166,-0.19658993184566498,0.0,0.0,0.0,0.0,0.28799906373023987,0.0,0.0,0.12403444200754166,0.12403444200754166,-0.12403444200754166,0.0,0.0,0.0,-0.19658993184566498,0.12403444200754166,0.12403444200754166,0.0,0.12403444200754166,-0.12403444200754166,-0.12403444200754166,0.19658993184566498,0.12403444200754166,0.0,0.0,0.0,0.0,-0.12403444200754166,0.0,-0.12403444200754166,-0.19658993184566498,0.0,-0.19658993184566498,0.0,0.0,0.12403444200754166,0.0,0.0,0.12403444200754166,0.0,0.0,0.0,0.0,0.0,0.0,0.12403444200754166,-0.19658993184566498,0.19658993184566498,0.12403444200754166,0.0,0.0,-0.12403444200754166,0.0,0.12403444200754166,0.0,0.0,0.0,0.0,0.0,0.0,-0.12403444200754166,0.0,0.0,0.12403444200754166,0.0,-0.12403444200754166,-0.12403444200754166,0.0,-0.12403444200754166,0.12403444200754166,-0.19658993184566498,0.0,0.0,0.0,0.0,0.12403444200754166,0.0,0.0,0.0,0.12403444200754166,0.19658993184566498,0.12403444200754166,0.0,-0.12403444200754166,0.0,-0.12403444200754166,0.0,0.0,0.0,0.0,0.0,0.12403444200754166,0.0,0.0,0.0,3.295836925506592,3.25809645652771,2.8332133293151855,2.079441547393799,0.9615384340286255,0.0,0.0,1.0,4.219507694244385,1.0
VUL4J-1::src/test/java/com/alibaba/json/bvt/bug/Issue1005.java::test_for_issue::vulnerable,VUL4J-1,src/test/java/com/alibaba/json/bvt/bug/Issue1005.java,test_for_issue,vulnerable,1,164,163,113,11,0.9939024390243902,0,0,1,-0.18643362820148468,0.11080051213502884,-0.1233522966504097,0.0,0.0,0.18168386816978455,-0.04771918058395386,0.0,-0.09543836116790771,0.11080051213502884,0.0,-0.04771918058395386,0.0,0.0,-0.07563311606645584,-0.1339646726846695,0.0,0.0,0.04771918058395386,0.0,0.1233522966504097,-0.1233522966504097,0.17107148468494415,-0.07563311606645584,0.0,0.0,0.18168386816978455,0.0,0.2294030487537384,0.0,0.0,0.19898541271686554,0.04771918058395386,-0.1339646726846695,0.07563311606645584,0.0,0.04771918058395386,-0.07563311606645584,0.0,-0.1233522966504097,0.0,0.0,-0.04771918058395386,-0.15126623213291168,0.19505038857460022,-0.15126623213291168,0.04771918058395386,-0.11080051213502884,0.04771918058395386,-0.04771918058395386,0.0,0.0,-0.18643362820148468,-0.07563311606645584,-0.07563311606645584,0.0,0.07563311606645584,0.0,0.04771918058395386,0.0,-0.11080051213502884,-0.14315754175186157,-0.1233522966504097,-0.04771918058395386,-0.1585197001695633,0.04771918058395386,0.0,0.0,0.04771918058395386,-0.04771918058395386,0.16508124768733978,0.04771918058395386,0.1765819489955902,0.15126623213291168,-0.04771918058395386,0.0,0.04771918058395386,0.1233522966504097,0.1233522966504097,-0.07563311606645584,0.1339646726846695,0.0,-0.09543836116790771,-0.04771918058395386,0.07563311606645584,0.0,0.04771918058395386,0.04771918058395386,0.11080051213502884,-0.11080051213502884,-0.11080051213502884,-0.16508124768733978,-0.04771918058395386,-0.04771918058395386,-0.04771918058395386,0.0,0.0,-0.07563311606645584,0.14315754175186157,-0.07563311606645584,0.09543836116790771,0.07563311606645584,-0.04771918058395386,0.07563311606645584,0.07563311606645584,0.0,-0.04771918058395386,0.0,-0.04771918058395386,-0.1233522966504097,0.11080051213502884,-0.04771918058395386,-0.1233522966504097,0.0,0.04771918058395386,0.0,-0.1233522966504097,0.09543836116790771,5.105945587158203,5.0998663902282715,4.736198425292969,2.4849066734313965,0.9939024448394775,0.0,0.0,1.0,6.08904504776001,1.0
VUL4J-1::src/test/java/com/alibaba/json/bvt/bug/Issue1005.java::test_for_issue::fixed,VUL4J-1,src/test/java/com/alibaba/json/bvt/bug/Issue1005.java,test_for_issue,fixed,0,180,179,125,12,0.9944444444444445,0,0,1,-0.18016700446605682,0.10707616060972214,-0.11920604109764099,0.0,0.0,0.17557689547538757,-0.04611518979072571,0.0,-0.09223037958145142,0.14618170261383057,0.0,-0.04611518979072571,0.0,0.0,-0.07309085130691528,-0.1595323532819748,-0.10707616060972214,0.0,0.04611518979072571,0.0,0.11920604109764099,-0.11920604109764099,0.1653212308883667,-0.07309085130691528,0.0,0.0,0.19229689240455627,0.0,0.22169208526611328,0.0,0.0,0.19229689240455627,0.04611518979072571,-0.12946170568466187,0.07309085130691528,0.0,0.04611518979072571,-0.07309085130691528,0.0,-0.11920604109764099,0.0,0.0,-0.04611518979072571,-0.14618170261383057,0.18849413096904755,-0.14618170261383057,0.04611518979072571,-0.14618170261383057,0.04611518979072571,-0.04611518979072571,-0.10707616060972214,0.0,-0.18016700446605682,-0.07309085130691528,-0.07309085130691528,0.0,0.07309085130691528,0.0,0.04611518979072571,0.0,-0.10707616060972214,-0.1653212308883667,-0.11920604109764099,0.09223037958145142,-0.15319134294986725,0.04611518979072571,0.0,0.0,0.04611518979072571,-0.04611518979072571,0.1595323532819748,0.04611518979072571,0.17064647376537323,0.10707616060972214,-0.04611518979072571,0.0,-0.09223037958145142,0.11920604109764099,0.11920604109764099,-0.07309085130691528,0.0,0.0,-0.09223037958145142,-0.04611518979072571,0.07309085130691528,0.0,0.04611518979072571,0.0,0.10707616060972214,-0.09223037958145142,-0.12946170568466187,-0.14618170261383057,0.0,0.07309085130691528,-0.04611518979072571,-0.09223037958145142,-0.04611518979072571,-0.07309085130691528,0.13834556937217712,-0.07309085130691528,-0.09223037958145142,0.07309085130691528,-0.04611518979072571,0.07309085130691528,0.07309085130691528,0.0,-0.04611518979072571,0.0,-0.04611518979072571,-0.11920604109764099,0.10707616060972214,-0.04611518979072571,-0.11920604109764099,-0.09223037958145142,0.0,0.0,-0.11920604109764099,0.09223037958145142,5.1984968185424805,5.192956924438477,4.836281776428223,2.5649492740631104,0.9944444298744202,0.0,0.0,1.0,6.184148788452148,1.0
VUL4J-2::batik-dom/src/main/java/org/apache/batik/dom/util/SAXDocumentFactory.java::createDocument::vulnerable,VUL4J-2,batik-dom/src/main/java/org/apache/batik/dom/util/SAXDocumentFactory.java,createDocument,vulnerable,1,53,52,37,10,0.9811320754716981,0,0,1,0.0,0.085544154047966,-0.2211284190416336,0.0,0.0,0.085544154047966,0.085544154047966,0.0,0.1355842798948288,0.0,0.0,0.0,0.0,0.0,0.085544154047966,-0.24015279114246368,0.0,0.0,0.085544154047966,0.0,0.085544154047966,0.0,0.171088308095932,-0.1355842798948288,0.0,0.0,0.085544154047966,0.0,0.29593414068222046,0.0,0.0,0.0,0.085544154047966,-0.085544154047966,0.171088308095932,0.0,0.0,-0.1355842798948288,0.085544154047966,0.085544154047966,0.0,0.0,-0.085544154047966,-0.085544154047966,0.19862736761569977,-0.1355842798948288,0.0,-0.2211284190416336,0.085544154047966,0.0,0.0,0.0,-0.1355842798948288,-0.1355842798948288,-0.171088308095932,-0.1355842798948288,0.0,-0.085544154047966,0.085544154047966,0.0,0.0,0.085544154047966,0.0,0.0,0.19862736761569977,0.0,0.0,-0.1355842798948288,0.0,-0.1355842798948288,0.0,0.085544154047966,0.1355842798948288,0.0,-0.085544154047966,0.0,0.085544154047966,0.0,0.085544154047966,0.1355842798948288,0.0,-0.171088308095932,-0.1355842798948288,-0.085544154047966,0.0,0.0,0.085544154047966,0.0,0.0,-0.085544154047966,0.0,-0.085544154047966,-0.085544154047966,-0.085544154047966,0.085544154047966,0.0,-0.085544154047966,-0.085544154047966,0.085544154047966,0.0,0.0,0.0,0.085544154047966,0.171088308095932,0.1355842798948288,0.0,-0.085544154047966,0.0,-0.085544154047966,0.085544154047966,0.171088308095932,0.0,-0.085544154047966,0.0,0.0,0.0,0.0,0.0,3.9889841079711914,3.97029185295105,3.6375861167907715,2.397895336151123,0.9811320900917053,0.0,0.0,1.0,4.9628448486328125,1.0
VUL4J-2::batik-dom/src/main/java/org/apache/batik/dom/util/SAXDocumentFactory.java::createDocument::fixed,VUL4J-2,batik-dom/src/main/java/org/apache/batik/dom/util/SAXDocumentFactory.java,createDocument,fixed,0,212,211,151,12,0.9952830188679245,4,0,1,-0.18254689872264862,-0.07599238306283951,-0.09589171409606934,-0.04794585704803467,-0.07599238306283951,0.1592726856470108,-0.15198476612567902,-0.11132682859897614,0.143837571144104,0.0,-0.04794585704803467,-0.07599238306283951,0.0,0.0,0.0,-0.12393824011087418,0.0,0.11132682859897614,-0.04794585704803467,0.0,0.09589171409606934,-0.1592726856470108,0.1774207353591919,-0.09589171409606934,-0.07599238306283951,0.0,0.1592726856470108,0.0,0.26175713539123535,0.0,0.0,0.17188408970832825,0.07599238306283951,-0.15198476612567902,0.04794585704803467,0.0,0.04794585704803467,-0.12393824011087418,0.04794585704803467,-0.18254689872264862,0.07599238306283951,0.04794585704803467,-0.04794585704803467,-0.04794585704803467,0.20721854269504547,-0.16586540639400482,-0.04794585704803467,0.12393824011087418,-0.04794585704803467,-0.11132682859897614,0.04794585704803467,0.07599238306283951,-0.15198476612567902,-0.17188408970832825,0.13460102677345276,-0.04794585704803467,0.143837571144104,-0.04794585704803467,0.0,-0.07599238306283951,0.0,-0.12393824011087418,0.04794585704803467,0.1592726856470108,-0.04794585704803467,0.0,0.0,0.0,0.0,-0.04794585704803467,0.0,-0.09589171409606934,0.12393824011087418,0.0,-0.09589171409606934,0.0,0.07599238306283951,0.11132682859897614,0.04794585704803467,0.0,-0.13460102677345276,-0.04794585704803467,0.07599238306283951,0.09589171409606934,0.09589171409606934,-0.07599238306283951,0.0,-0.04794585704803467,0.07599238306283951,0.12393824011087418,-0.04794585704803467,0.04794585704803467,-0.15198476612567902,0.11132682859897614,-0.143837571144104,0.0,0.0,-0.04794585704803467,0.04794585704803467,0.0,0.0,0.17188408970832825,-0.07599238306283951,-0.04794585704803467,0.0,-0.04794585704803467,-0.04794585704803467,0.04794585704803467,-0.04794585704803467,0.0,0.0,-0.04794585704803467,0.09589171409606934,-0.04794585704803467,0.0,0.0,0.07599238306283951,0.04794585704803467,5.361292362213135,5.356586456298828,5.023880481719971,2.5649492740631104,0.9952830076217651,0.0,1.6094379425048828,1.0,6.3543701171875,1.0
